dataset,location,param,depth,value,error,error_type,n_detect,n
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,30.25,1.0638297872340425,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,31.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,33.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,34.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,0.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,0.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,3.25,1.098901098901099,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,4.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,6.25,1.1363636363636365,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,9.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,10.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,12.25,1.0309278350515463,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,13.75,1.0869565217391304,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,15.25,2.1505376344086025,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,16.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,18.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,19.75,1.9607843137254901,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,22.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,24.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,25.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,27.25,0.9615384615384616,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,30.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,31.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,33.25,0.8695652173913043,,,,
cbrm_2017,KLY17-2,Cladocera/Ilyocryptus/RelAbund,34.75,0.8771929824561403,,,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,0,3119.0385,192.3963,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,0.25,2744.4956,1908.6439,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,2.25,3010.5064,2175.1369,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,4.25,2398.5811,1584.1431,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,6.25,1982.9397,1349.0103,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,8.25,1526.9685,1083.7345,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,10.25,601.4311,308.1658,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,12.25,723.1201,310.8554,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,14.25,509.8198,356.6073,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,18.25,198.2745,139.0672,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,20.25,182.8893,123.322,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,23.25,97.0584,72.6587,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,26.25,82.2188,58.0563,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,29.25,64.9902,33.546,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,32.25,52.121,24.1429,sd,,
cbrm_2017,KLY17-2,210Pb/Unsupported/MyCore,35.25,16.303,11.0648,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,0,2017.39,0.0606,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,0.25,2017.23,0.1256,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,2.25,2013.35,2.8855,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,4.25,2005.31,5.1236,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,6.25,1995.99,6.625,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,8.25,1985.95,7.2822,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,10.25,1973.28,8.335,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,12.25,1961.54,9.0618,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,14.25,1950.53,9.2918,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,18.25,1930.5,10.3112,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,20.25,1921.86,10.7886,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,23.25,1907.26,11.9392,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,26.25,1891.43,11.9564,sd,,
cbrm_2017,KLY17-2,age_ad/210Pb/CRS/MyCore,29.25,1866.2,14.8732,sd,,
